231,10084.4,6457.492761
232,10113.95,6460.752761
233,10165.65,6461.382761
234,10195.23,6466.192761
235,10246.83,6467.322761
236,10276.58,6470.572761
237,10328.14,6471.072761
238,10357.46,6474.332761
239,10386.99,6540.056726
240,10416.38,6542.676726
241,10468.11,6543.166726
242,10497.6,6547.956726
243,10549.57,6550.176726
244,10601.37,6659.347469
245,10652.91,6660.167469
246,10682.68,6662.817469
247,10712.18,6667.647469
248,10764.01,6668.757469
249,10816.47,6670.987469
250,10868.48,6672.037469
251,10898.25,6676.847469
252,10949.78,6677.657469
253,10979.35,6707.177469
254,11031.15,6708.317469
255,11082.88,6709.007469
256,11112.6,6711.637469
257,11164.84,6763.287469
258,11216.48,6764.427469
259,11246.29,6767.697469
260,11276.08,6772.477469
261,11327.82,6824.317469
262,11379.6,6825.217469
263,11431.39,6827.027469
264,11460.77,6830.317469
265,11512.35,6831.447469
266,11541.95,6834.217469
267,11594.04,6836.487469
268,11645.84,6840.537469
269,11675.73,6843.797469
270,11705.07,6846.417469
271,11757.53,6898.467469
272,11787.29,6901.757469
273,11816.97,6906.557469
274,11846.39,6911.327469
275,11898.23,6912.227469
276,11950.38,6963.947469
277,12002.14,6964.437469
278,12054.59,6966.687469
279,12106.89,7018.347469
280,12158.65,7069.957469
281,12210.3,7070.447469
282,12262.35,7122.187469
283,12313.99,7123.327469
284,12365.84,7124.007469
285,12417.48,7125.137469
286,12446.91,7128.387469
287,12498.99,7130.627469
288,12528.82,7135.427469
289,12581.24,7138.337469
290,12633.02,7250.216633
291,12684.62,7302.236633
292,12736.48,7303.366633
293,12766.15,7306.106633
294,12817.95,7306.926633
295,12847.67,7310.186633
296,12877.12,7314.986633
297,12929.25,7367.026633
298,12981.28,7419.086633
299,13010.8,7421.836633
300,13062.87,7423.666633
301,13092.54,7428.476633
302,13144.68,7432.496633
303,13196.93,7484.676633
304,13248.55,7486.916633
305,13278.4,7490.196633
306,13330.18,7494.266633
307,13359.91,7499.086633
308,13411.81,7501.366633
309,13464.09,7504.226633
310,13493.77,7533.666633
311,13545.55,7585.556633
312,13574.93,7590.336633
313,13604.48,7593.606633
314,13656.16,7594.506633
315,13707.76,7594.996633
316,13760.05,7597.256633
317,13789.39,7602.076633
318,13840.9,7602.976633
319,13892.55,7605.846633
320,13944.74,7609.936633
321,13974.31,7613.216633
322,14003.77,7618.046633
323,14056.13,7670.086633
324,14085.83,7673.356633
325,14137.73,7676.226633
326,14189.69,7728.326633
327,14219.53,7730.956633
328,14271.34,7732.076633
329,14323.2,7732.986633
330,14375.02,7785.046633
331,14426.73,7786.916633
332,14456.55,7791.726633
333,14508.26,7792.406633
334,14537.79,7795.026633
335,14589.97,7847.516633
336,14641.68,7848.636633
337,14671.38,7853.426633
338,14723.99,7857.486633
339,14775.73,7858.616633
340,14827.44,7859.736633
341,14879.3,7860.556633
342,14909.13,7865.396633
343,14961.44,7867.626633
344,15013.08,7868.266633
345,15064.68,7920.706633
346,15116.87,7922.946633
347,15168.74,7924.076633
348,15220.79,7926.966633
349,15272.45,7927.456633
350,15324.12,7928.276633
351,15376.65,7930.096633
352,15406.22,7934.916633
353,15435.96,7939.746633
354,15487.95,7991.886633
355,15540.4,8043.566633
356,15592.17,8044.696633
357,15621.97,8049.486633
358,15673.71,8049.976633
359,15725.98,8054.086633
360,15777.85,8055.206633
361,15807.34,8084.906633
362,15836.9,8089.686633
363,15888.66,8093.776633
364,15940.42,8094.896633
365,15992.09,8097.116633
366,16043.88,8098.016633
367,16095.69,8102.106633
368,16147.34,8103.186633
369,16199.91,8105.456633
370,16229.33,8110.246633
371,16258.83,8115.086633
372,16310.59,8115.996633
373,16340.07,8119.256633
374,16391.95,8170.996633
375,16443.73,8173.896633
376,16495.26,8225.716633
377,16547.1,8277.746633
378,16599.43,8280.636633
379,16651.29,8281.286633
380,16703.01,8282.426633
381,16754.73,8283.336633
382,16784.25,8288.146633
383,16813.77,8291.416633
384,16865.3,8292.096633
385,16917.12,8344.306633
386,16946.6,8349.116633
387,16976.28,8352.406633
388,17028.08,8353.046633
389,17057.77,8357.856633
390,17087.32,8362.666633
391,17139.02,8363.306633
392,17168.74,8366.596633
393,17220.57,8367.726633
394,17272.16,8368.846633
395,17301.85,8371.486633
396,17353.52,8372.616633
397,17383.25,8375.876633
398,17412.68,8380.686633
399,17442.49,8383.956633
400,17494.06,8384.456633
401,17523.82,8389.266633
402,17553.24,8394.076633
403,17605.02,8445.986633
404,17656.99,8447.036633
405,17686.81,8451.816633
406,17738.85,8560.636136
407,17790.56,8561.536136
408,17842.38,8565.546136
409,17894.07,8566.676136
410,17923.84,8569.936136
411,17976.15,8679.031985
412,18028.22,8681.301985
413,18080.14,8682.421985
414,18109.89,8687.211985
415,18161.58,8688.341985
416,18191.43,8693.151985
417,18242.96,8693.641985
418,18272.72,8698.471985
419,18324.57,8699.301985
420,18354.35,8704.121985
421,18406.41,8707.011985
422,18435.88,8710.261985
423,18465.53,8715.081985
424,18517.01,8715.981985
425,18546.83,8720.811985
426,18576.34,8725.631985
427,18606.08,8728.911985
428,18635.47,8733.711985
429,18665.41,8738.511985
430,18716.88,8790.171985
431,18768.67,8791.301985
432,18820.49,8794.221985
433,18872.27,8796.451985
434,18923.84,8797.131985
435,18975.74,8799.371985
436,19027.3,8800.511985
437,19078.87,8801.331985
438,19130.53,8801.821985
439,19182.21,8802.981985
440,19234.48,8805.221985
441,19287.08,8807.451985
442,19316.46,8812.251985
443,19368.28,8813.391985
444,19420.79,8815.651985
445,19473.23,8817.881985
446,19502.61,8822.711985
447,19554.14,8823.351985
448,19583.89,8826.651985
449,19635.74,8827.141985
450,19687.8,8830.041985
451,19739.6,8830.721985
452,19792.01,8882.591985
453,19843.71,8884.401985
454,19895.41,8885.081985
455,19924.88,8889.901985
456,19976.93,8893.991985
457,20029.16,8896.911985
458,20058.56,8901.741985
459,20110.62,8904.641985
460,20162.51,8907.511985
461,20214.13,8909.791985
462,20266.13,8912.631985
463,20317.82,8964.441985
464,20369.44,8967.321985
465,20421.38,8969.541985
466,20450.97,8972.171985
467,20503.48,8973.991985
468,20533.19,8976.601985
469,20585.69,8980.691985
470,20637.41,9032.491985
471,20689.66,9033.561985
472,20741.2,9034.251985
473,20792.88,9035.391985
474,20822.55,9038.151985
475,20874.25,9039.961985
476,20926.17,9218.213181
477,20955.82,9221.503181
478,21008.04,9223.783181
479,21059.54,9226.013181
480,21111.21,9226.923181
481,21162.96,9229.783181
482,21214.52,9230.283181
483,21266.9,9231.343181
484,21318.59,9235.323181
485,21370.46,9236.453181
486,21422.09,9237.093181
487,21473.93,9241.153181
488,21525.54,9241.653181
489,21555.0,9246.453181
490,21584.7,9249.723181
491,21636.77,9301.533181
492,21688.62,9302.643181
493,21717.94,9332.393181
494,21770.15,9444.219204
495,21821.89,9445.329204
496,21874.23,9449.859204
497,21925.91,9450.759204
498,21977.79,9453.029204
499,22029.51,9453.519204
500,22081.17,9505.589204
501,22132.69,9557.359204
502,22162.43,9559.989204
503,22192.24,9563.269204
504,22244.11,9563.909204
505,22295.79,9565.049204
506,22325.39,9569.859204
507,22377.63,9621.359204
508,22429.37,9673.059204
509,22481.74,9677.199204
510,22511.1,9682.009204
511,22562.85,9733.759204
512,22592.62,9738.599204
513,22622.53,9741.219204
514,22652.29,9743.849204
515,22703.92,9744.749204
516,22755.84,9747.589204
517,22785.42,9752.419204
518,22815.21,9757.199204
519,22867.35,9761.329204
520,22919.0,9762.459204
521,22970.59,9762.949204
522,23022.34,9765.899204
523,23074.55,9770.009204
524,23126.26,9772.239204
525,23155.99,9774.999204
526,23208.0,9777.839204
527,23237.82,9782.629204
528,23289.64,9783.709204
529,23341.15,9784.529204
530,23392.84,9786.799204
531,23422.3,9816.439204
532,23473.93,9817.559204
533,23526.13,9820.469204
534,23578.57,9872.159204
535,23608.07,9876.969204
536,23637.47,9880.229204
537,23667.32,9882.869204
538,23719.4,9885.769204
539,23770.97,9937.979204
540,23822.61,9942.089204
541,23852.12,9945.379204
542,23904.0,9946.199204
543,23956.27,9949.109204
544,23986.19,9953.949204
545,24038.18,9956.839204
546,24090.38,10008.569204
547,24142.38,10060.129204
548,24194.16,10061.259204
549,24245.83,10063.489204
550,24298.2,10064.549204
551,24350.35,10066.779204
552,24379.9,10071.599204
553,24409.55,10076.409204
554,24461.27,10079.319204
555,24513.94,10081.609204
556,24543.78,10086.409204
557,24596.01,10090.479204
558,24625.85,10093.769204
559,24677.38,10270.791981
560,24706.73,10275.571981
561,24736.19,10278.331981
562,24765.94,10281.611981
563,24817.79,10282.741981
564,24870.06,10284.541981
565,24921.73,10285.441981
566,24951.51,10288.751981
567,25003.37,10292.861981
568,25055.23,10293.991981
569,25084.74,10296.611981
570,25114.17,10299.271981
571,25143.61,10302.031981
572,25195.31,10302.851981
573,25247.07,10303.981981
574,25298.81,10305.781981
575,25350.42,10306.911981
576,25402.75,10309.821981
577,25432.49,10314.621981
578,25462.0,10317.911981
579,25513.7,10369.761981
580,25543.32,10373.011981
581,25573.05,10375.651981
582,25624.6,10377.891981
583,25677.19,10379.701981
584,25728.92,10380.831981
585,25780.75,10381.951981
586,25832.48,10384.191981
587,25862.0,10387.461981
588,25891.93,10390.101981
589,25944.21,10393.071981
590,25996.15,10395.301981
591,26025.66,10400.101981
592,26077.35,10400.741981
593,26107.03,10405.571981
594,26158.63,10406.391981
595,26210.23,10407.031981
596,26239.88,10411.831981
597,26291.57,10588.481491
598,26343.45,10589.601491
599,26372.93,10594.421491
600,26402.43,10624.001491
601,26454.16,10628.181491
602,26505.95,10737.218521
603,26557.84,10738.348521
604,26609.74,10738.988521
605,26639.15,10743.828521
606,26668.44,10747.108521
607,26697.84,10750.398521
608,26727.21,10753.658521
609,26778.97,10754.788521
610,26808.51,10758.068521
611,26860.65,10760.148521
612,26890.43,10763.398521
613,26942.02,10764.218521
614,26993.61,10768.828521
615,27023.09,10772.088521
616,27074.91,10773.208521
617,27104.47,10778.038521
618,27156.26,10779.168521
619,27208.55,10781.388521
620,27260.74,10783.628521
621,27290.2,10786.248521
622,27342.02,10786.938521
623,27371.66,10791.738521
624,27423.53,10792.868521
625,27453.32,10797.688521
626,27482.81,10802.508521
627,27512.52,10807.318521
628,27541.94,10812.138521
629,27593.66,10814.188521
630,27623.45,10819.008521
631,27675.85,10821.938521
632,27705.35,10824.688521
633,27757.22,10825.818521
634,27809.71,10827.638521
635,27839.18,10830.258521
636,27891.36,10833.188521
637,27943.11,10837.328521
638,27994.82,10840.218521
639,28046.55,10841.358521
640,28098.74,10845.478521
641,28150.89,10847.548521
642,28202.93,10848.798521
643,28232.3,10853.628521
644,28284.73,10856.498521
645,28336.72,10860.518521
646,28388.57,10865.018521
647,28440.42,10866.158521
648,28492.42,10868.208521
649,28544.26,10868.698521
650,28573.93,10873.518521
651,28625.54,10874.008521
652,28677.42,10925.858521
653,28729.53,10926.918521
654,28781.98,10928.738521
655,28811.76,10931.998521
656,28863.55,10934.278521
657,28915.53,10934.928521
658,28944.92,10939.748521
659,28974.61,10944.578521
660,29026.26,10945.488521
661,29078.35,10948.338521
662,29130.51,10950.418521
663,29182.14,10951.248521
664,29211.88,10954.548521
665,29264.27,10956.388521
666,29316.07,10957.528521
667,29367.6,10961.638521
668,29419.26,10962.778521
669,29470.92,10963.908521
670,29500.43,11031.338177
671,29552.19,11031.838177
672,29604.14,11144.960622
673,29655.99,11147.
